organism,subset,anesthetic,dose_uM,seed,quiescent_fraction,command_rate_hz,network_rate_hz
fly,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,1000.0,443,1.0,0.8415653495440729,0.8440322944896116
fly,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,3000.0,42,1.0,0.7443009118541033,0.750098803071364
fly,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,500.0,331,0.875,0.9433257345491389,0.9584462511291779
fly,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,500.0,443,0.875,0.9495314083080041,0.9556233062330624
fly,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,1000.0,42,1.0,0.836372847011145,0.8434818202348691
fly,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,1000.0,137,1.0,0.8341565349544072,0.8481114498644986
fly,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,290.0,443,0.10416666666666667,1.0688956433637287,1.0835309394760615
fly,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,500.0,42,0.8958333333333334,0.9444655521783182,0.9560467479674797
fly,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,500.0,137,0.8333333333333334,0.9440222897669707,0.9634428635953026
fly,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,500.0,219,0.8541666666666666,0.9418059777102331,0.9553410117434508
mouse,gaba_potentiation|k2p_potentiation|complex_i_block|nca_block,isoflurane,10.0,443,0.0,1.4631944444444442,1.4481944444444443
mouse,gaba_potentiation|k2p_potentiation|complex_i_block|nca_block,isoflurane,30.0,42,0.0,1.3623611111111111,1.3545277777777778
mouse,gaba_potentiation|k2p_potentiation|complex_i_block|nca_block,isoflurane,30.0,137,0.0,1.3445833333333332,1.3440972222222223
mouse,gaba_potentiation|k2p_potentiation|complex_i_block|nca_block,isoflurane,30.0,219,0.0,1.3241666666666667,1.3454444444444444
mouse,gaba_potentiation|k2p_potentiation|complex_i_block|nca_block,isoflurane,10.0,42,0.0,1.4588888888888887,1.4513333333333334
mouse,gaba_potentiation|k2p_potentiation|complex_i_block|nca_block,isoflurane,10.0,137,0.0,1.4401388888888889,1.4402777777777778
mouse,gaba_potentiation|k2p_potentiation|complex_i_block|nca_block,isoflurane,10.0,219,0.0,1.4277777777777778,1.4415694444444445
mouse,gaba_potentiation|k2p_potentiation|complex_i_block|nca_block,isoflurane,10.0,331,0.0,1.4283333333333335,1.4479166666666667
fly,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,3000.0,137,1.0,0.7463272543059777,0.7549966124661247
fly,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,3000.0,219,1.0,0.7438576494427558,0.7529076332429991
fly,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,3000.0,331,1.0,0.7541160081053698,0.7547990063233966
fly,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block|nachr_antagonism|glucl_potentiation,isoflurane,3000.0,443,1.0,0.7512664640324215,0.7527241418247516
mouse,gaba_potentiation|k2p_potentiation|complex_i_block|nca_block,isoflurane,290.0,42,0.020833333333333332,0.8762500000000001,0.8725277777777778
mouse,gaba_potentiation|k2p_potentiation|complex_i_block|nca_block,isoflurane,290.0,137,0.041666666666666664,0.8713888888888888,0.8705833333333334
mouse,gaba_potentiation|k2p_potentiation|complex_i_block|nca_block,isoflurane,290.0,219,0.10416666666666667,0.85,0.8711388888888889
mouse,gaba_potentiation|k2p_potentiation|complex_i_block|nca_block,isoflurane,290.0,331,0.041666666666666664,0.8556944444444445,0.8790972222222222
mouse,gaba_potentiation|k2p_potentiation|complex_i_block|nca_block,isoflurane,30.0,331,0.0,1.33375,1.3535972222222221
mouse,gaba_potentiation|k2p_potentiation|complex_i_block|nca_block,isoflurane,30.0,443,0.0,1.3637500000000002,1.353125
mouse,gaba_potentiation|k2p_potentiation|complex_i_block|nca_block,isoflurane,100.0,42,0.0,1.1380555555555556,1.1290277777777777
mouse,gaba_potentiation|k2p_potentiation|complex_i_block|nca_block,isoflurane,100.0,137,0.0,1.1297222222222223,1.1232916666666666
mouse,gaba_potentiation|k2p_potentiation|complex_i_block|nca_block,isoflurane,100.0,219,0.0,1.1054166666666667,1.1250694444444445
mouse,gaba_potentiation|k2p_potentiation|complex_i_block|nca_block,isoflurane,100.0,331,0.0,1.1070833333333334,1.1306944444444444
mouse,gaba_potentiation|k2p_potentiation|complex_i_block|nca_block,isoflurane,100.0,443,0.0,1.1440277777777779,1.13225
mouse,gaba_potentiation|k2p_potentiation|complex_i_block|nca_block,isoflurane,200.0,42,0.0,0.9648611111111111,0.9596944444444444
mouse,gaba_potentiation|k2p_potentiation|complex_i_block|nca_block,isoflurane,200.0,137,0.0,0.9584722222222221,0.95625
mouse,gaba_potentiation|k2p_potentiation|complex_i_block|nca_block,isoflurane,200.0,219,0.020833333333333332,0.9315277777777778,0.9557777777777777
mouse,gaba_potentiation|k2p_potentiation|complex_i_block|nca_block,isoflurane,200.0,331,0.0,0.9375,0.96625
mouse,gaba_potentiation|k2p_potentiation|complex_i_block|nca_block,isoflurane,200.0,443,0.0,0.9780555555555557,0.963875
mouse,gaba_potentiation|k2p_potentiation|complex_i_block|nca_block,isoflurane,1000.0,219,0.8958333333333334,0.6456944444444445,0.6610416666666666
mouse,gaba_potentiation|k2p_potentiation|complex_i_block|nca_block,isoflurane,1000.0,331,0.9583333333333334,0.6504166666666666,0.6711944444444444
mouse,gaba_potentiation|k2p_potentiation|complex_i_block|nca_block,isoflurane,1000.0,443,0.8333333333333334,0.6816666666666666,0.6683611111111111
mouse,gaba_potentiation|k2p_potentiation|complex_i_block|nca_block,isoflurane,3000.0,42,1.0,0.5870833333333333,0.5890138888888888
mouse,gaba_potentiation|k2p_potentiation|complex_i_block|nca_block,isoflurane,3000.0,137,1.0,0.5783333333333334,0.5820694444444444
mouse,gaba_potentiation|k2p_potentiation|complex_i_block|nca_block,isoflurane,3000.0,219,1.0,0.5711111111111111,0.5818055555555556
mouse,gaba_potentiation|k2p_potentiation|complex_i_block|nca_block,isoflurane,3000.0,331,1.0,0.5727777777777777,0.5888055555555556
mouse,gaba_potentiation|k2p_potentiation|complex_i_block|nca_block,isoflurane,3000.0,443,1.0,0.5968055555555555,0.5866388888888889
mouse,gaba_potentiation|complex_i_block|nca_block|nachr_antagonism,isoflurane,10.0,443,0.0,1.4656944444444442,1.4504722222222222
mouse,gaba_potentiation|complex_i_block|nca_block|nachr_antagonism,isoflurane,30.0,42,0.0,1.3683333333333334,1.3603611111111111
mouse,gaba_potentiation|complex_i_block|nca_block|nachr_antagonism,isoflurane,30.0,137,0.0,1.3513888888888888,1.349875
mouse,gaba_potentiation|complex_i_block|nca_block|nachr_antagonism,isoflurane,30.0,219,0.0,1.3304166666666666,1.351
mouse,gaba_potentiation|k2p_potentiation|complex_i_block|nca_block,isoflurane,290.0,443,0.041666666666666664,0.8915277777777778,0.8763055555555556
mouse,gaba_potentiation|k2p_potentiation|complex_i_block|nca_block,isoflurane,500.0,42,0.4375,0.7651388888888889,0.7642777777777777
mouse,gaba_potentiation|k2p_potentiation|complex_i_block|nca_block,isoflurane,500.0,137,0.4166666666666667,0.7597222222222223,0.7612361111111111
mouse,gaba_potentiation|k2p_potentiation|complex_i_block|nca_block,isoflurane,500.0,219,0.5833333333333334,0.7397222222222223,0.7602777777777778
mouse,gaba_potentiation|k2p_potentiation|complex_i_block|nca_block,isoflurane,500.0,331,0.5,0.7477777777777778,0.7686944444444445
mouse,gaba_potentiation|k2p_potentiation|complex_i_block|nca_block,isoflurane,500.0,443,0.3958333333333333,0.7805555555555556,0.7670694444444445
mouse,gaba_potentiation|k2p_potentiation|complex_i_block|nca_block,isoflurane,1000.0,42,0.875,0.6652777777777777,0.6670416666666666
mouse,gaba_potentiation|k2p_potentiation|complex_i_block|nca_block,isoflurane,1000.0,137,0.9583333333333334,0.6605555555555556,0.6631944444444444
mouse,gaba_potentiation|complex_i_block|nca_block|nachr_antagonism,isoflurane,200.0,137,0.0,0.9673611111111112,0.9659722222222222
mouse,gaba_potentiation|complex_i_block|nca_block|nachr_antagonism,isoflurane,200.0,219,0.020833333333333332,0.9422222222222222,0.9655
mouse,gaba_potentiation|complex_i_block|nca_block|nachr_antagonism,isoflurane,200.0,331,0.0,0.9470833333333334,0.9762222222222222
mouse,gaba_potentiation|complex_i_block|nca_block|nachr_antagonism,isoflurane,200.0,443,0.0,0.9879166666666667,0.974375
mouse,gaba_potentiation|complex_i_block|nca_block|nachr_antagonism,isoflurane,10.0,42,0.0,1.4619444444444445,1.453625
mouse,gaba_potentiation|complex_i_block|nca_block|nachr_antagonism,isoflurane,10.0,137,0.0,1.4419444444444445,1.4426527777777778
mouse,gaba_potentiation|complex_i_block|nca_block|nachr_antagonism,isoflurane,10.0,219,0.0,1.4304166666666667,1.4440833333333334
mouse,gaba_potentiation|complex_i_block|nca_block|nachr_antagonism,isoflurane,10.0,331,0.0,1.4312500000000001,1.450236111111111
mouse,gaba_potentiation|complex_i_block|nca_block|nachr_antagonism,isoflurane,30.0,331,0.0,1.3393055555555555,1.3587083333333334
mouse,gaba_potentiation|complex_i_block|nca_block|nachr_antagonism,isoflurane,30.0,443,0.0,1.37,1.3589027777777778
mouse,gaba_potentiation|complex_i_block|nca_block|nachr_antagonism,isoflurane,100.0,42,0.0,1.1480555555555556,1.1388194444444444
mouse,gaba_potentiation|complex_i_block|nca_block|nachr_antagonism,isoflurane,100.0,137,0.0,1.1416666666666668,1.1332777777777778
mouse,gaba_potentiation|complex_i_block|nca_block|nachr_antagonism,isoflurane,3000.0,137,1.0,0.5795833333333333,0.5835694444444445
mouse,gaba_potentiation|complex_i_block|nca_block|nachr_antagonism,isoflurane,3000.0,219,1.0,0.5723611111111112,0.5835694444444445
mouse,gaba_potentiation|complex_i_block|nca_block|nachr_antagonism,isoflurane,3000.0,331,1.0,0.57375,0.5906805555555555
mouse,gaba_potentiation|complex_i_block|nca_block|nachr_antagonism,isoflurane,3000.0,443,1.0,0.5984722222222222,0.5883472222222222
mouse,gaba_potentiation|complex_i_block|nca_block|nachr_antagonism,isoflurane,1000.0,219,0.875,0.6495833333333333,0.6655416666666667
mouse,gaba_potentiation|complex_i_block|nca_block|nachr_antagonism,isoflurane,1000.0,331,0.9583333333333334,0.6548611111111111,0.6758333333333333
mouse,gaba_potentiation|complex_i_block|nca_block|nachr_antagonism,isoflurane,1000.0,443,0.8333333333333334,0.6875,0.6731527777777778
mouse,gaba_potentiation|complex_i_block|nca_block|nachr_antagonism,isoflurane,3000.0,42,1.0,0.5890277777777778,0.5908055555555556
mouse,gaba_potentiation|complex_i_block|nca_block|nachr_antagonism,isoflurane,100.0,219,0.0,1.1134722222222222,1.1343333333333334
mouse,gaba_potentiation|complex_i_block|nca_block|nachr_antagonism,isoflurane,100.0,331,0.0,1.1176388888888888,1.1417083333333333
mouse,gaba_potentiation|complex_i_block|nca_block|nachr_antagonism,isoflurane,100.0,443,0.0,1.1527777777777777,1.1422916666666667
mouse,gaba_potentiation|complex_i_block|nca_block|nachr_antagonism,isoflurane,200.0,42,0.0,0.9770833333333334,0.9706111111111111
mouse,gaba_potentiation|complex_i_block|nca_block|nachr_antagonism,isoflurane,290.0,42,0.020833333333333332,0.8856944444444445,0.881875
mouse,gaba_potentiation|complex_i_block|nca_block|nachr_antagonism,isoflurane,290.0,137,0.020833333333333332,0.8805555555555555,0.8799722222222223
mouse,gaba_potentiation|complex_i_block|nca_block|nachr_antagonism,isoflurane,290.0,219,0.08333333333333333,0.8588888888888889,0.8799305555555555
mouse,gaba_potentiation|complex_i_block|nca_block|nachr_antagonism,isoflurane,290.0,331,0.020833333333333332,0.8633333333333333,0.8883055555555556
mouse,k2p_potentiation|complex_i_block|nca_block|nachr_antagonism,isoflurane,10.0,42,0.0,1.4588888888888887,1.4513333333333334
mouse,k2p_potentiation|complex_i_block|nca_block|nachr_antagonism,isoflurane,10.0,137,0.0,1.4401388888888889,1.4402777777777778
mouse,k2p_potentiation|complex_i_block|nca_block|nachr_antagonism,isoflurane,10.0,219,0.0,1.4277777777777778,1.4415694444444445
mouse,k2p_potentiation|complex_i_block|nca_block|nachr_antagonism,isoflurane,10.0,331,0.0,1.4283333333333335,1.4479166666666667
mouse,gaba_potentiation|complex_i_block|nca_block|nachr_antagonism,isoflurane,290.0,443,0.041666666666666664,0.9008333333333334,0.8858194444444445
mouse,gaba_potentiation|complex_i_block|nca_block|nachr_antagonism,isoflurane,500.0,42,0.4166666666666667,0.7715277777777779,0.7713333333333333
mouse,gaba_potentiation|complex_i_block|nca_block|nachr_antagonism,isoflurane,500.0,137,0.3541666666666667,0.7675,0.7687638888888889
mouse,gaba_potentiation|complex_i_block|nca_block|nachr_antagonism,isoflurane,500.0,219,0.5416666666666666,0.7472222222222222,0.76825
mouse,gaba_potentiation|complex_i_block|nca_block|nachr_antagonism,isoflurane,500.0,331,0.4583333333333333,0.7541666666666668,0.7755138888888888
mouse,gaba_potentiation|complex_i_block|nca_block|nachr_antagonism,isoflurane,500.0,443,0.3125,0.7891666666666666,0.7743472222222222
mouse,gaba_potentiation|complex_i_block|nca_block|nachr_antagonism,isoflurane,1000.0,42,0.8958333333333334,0.6709722222222222,0.6715138888888889
mouse,gaba_potentiation|complex_i_block|nca_block|nachr_antagonism,isoflurane,1000.0,137,0.9375,0.664861111111111,0.6678055555555555
mouse,k2p_potentiation|complex_i_block|nca_block|nachr_antagonism,isoflurane,100.0,219,0.0,1.1054166666666667,1.1250694444444445
mouse,k2p_potentiation|complex_i_block|nca_block|nachr_antagonism,isoflurane,100.0,331,0.0,1.1070833333333334,1.1306944444444444
mouse,k2p_potentiation|complex_i_block|nca_block|nachr_antagonism,isoflurane,100.0,443,0.0,1.1440277777777779,1.13225
mouse,k2p_potentiation|complex_i_block|nca_block|nachr_antagonism,isoflurane,200.0,42,0.0,0.9648611111111111,0.9596944444444444
mouse,k2p_potentiation|complex_i_block|nca_block|nachr_antagonism,isoflurane,30.0,331,0.0,1.33375,1.3535972222222221
mouse,k2p_potentiation|complex_i_block|nca_block|nachr_antagonism,isoflurane,30.0,443,0.0,1.3637500000000002,1.353125
mouse,k2p_potentiation|complex_i_block|nca_block|nachr_antagonism,isoflurane,100.0,42,0.0,1.1380555555555556,1.1290277777777777
mouse,k2p_potentiation|complex_i_block|nca_block|nachr_antagonism,isoflurane,100.0,137,0.0,1.1297222222222223,1.1232916666666666
mouse,k2p_potentiation|complex_i_block|nca_block|nachr_antagonism,isoflurane,10.0,443,0.0,1.4631944444444442,1.4481944444444443
mouse,k2p_potentiation|complex_i_block|nca_block|nachr_antagonism,isoflurane,30.0,42,0.0,1.3623611111111111,1.3545277777777778
mouse,k2p_potentiation|complex_i_block|nca_block|nachr_antagonism,isoflurane,30.0,137,0.0,1.3445833333333332,1.3440972222222223
mouse,k2p_potentiation|complex_i_block|nca_block|nachr_antagonism,isoflurane,30.0,219,0.0,1.3241666666666667,1.3454444444444444
mouse,k2p_potentiation|complex_i_block|nca_block|nachr_antagonism,isoflurane,500.0,331,0.5,0.7477777777777778,0.7686944444444445
mouse,k2p_potentiation|complex_i_block|nca_block|nachr_antagonism,isoflurane,500.0,443,0.3958333333333333,0.7805555555555556,0.7670694444444445
mouse,k2p_potentiation|complex_i_block|nca_block|nachr_antagonism,isoflurane,1000.0,42,0.875,0.6652777777777777,0.6670416666666666
mouse,k2p_potentiation|complex_i_block|nca_block|nachr_antagonism,isoflurane,1000.0,137,0.9583333333333334,0.6605555555555556,0.6631944444444444
mouse,k2p_potentiation|complex_i_block|nca_block|nachr_antagonism,isoflurane,200.0,137,0.0,0.9584722222222221,0.95625
mouse,k2p_potentiation|complex_i_block|nca_block|nachr_antagonism,isoflurane,200.0,219,0.020833333333333332,0.9315277777777778,0.9557777777777777
mouse,k2p_potentiation|complex_i_block|nca_block|nachr_antagonism,isoflurane,200.0,331,0.0,0.9375,0.96625
mouse,k2p_potentiation|complex_i_block|nca_block|nachr_antagonism,isoflurane,200.0,443,0.0,0.9780555555555557,0.963875
mouse,k2p_potentiation|complex_i_block|nca_block|nachr_antagonism,isoflurane,1000.0,219,0.8958333333333334,0.6456944444444445,0.6610416666666666
mouse,k2p_potentiation|complex_i_block|nca_block|nachr_antagonism,isoflurane,1000.0,331,0.9583333333333334,0.6504166666666666,0.6711944444444444
mouse,k2p_potentiation|complex_i_block|nca_block|nachr_antagonism,isoflurane,1000.0,443,0.8333333333333334,0.6816666666666666,0.6683611111111111
mouse,k2p_potentiation|complex_i_block|nca_block|nachr_antagonism,isoflurane,3000.0,42,1.0,0.5870833333333333,0.5890138888888888
mouse,k2p_potentiation|complex_i_block|nca_block|nachr_antagonism,isoflurane,290.0,443,0.041666666666666664,0.8915277777777778,0.8763055555555556
mouse,k2p_potentiation|complex_i_block|nca_block|nachr_antagonism,isoflurane,500.0,42,0.4375,0.7651388888888889,0.7642777777777777
mouse,k2p_potentiation|complex_i_block|nca_block|nachr_antagonism,isoflurane,500.0,137,0.4166666666666667,0.7597222222222223,0.7612361111111111
mouse,k2p_potentiation|complex_i_block|nca_block|nachr_antagonism,isoflurane,500.0,219,0.5833333333333334,0.7397222222222223,0.7602777777777778
mouse,k2p_potentiation|complex_i_block|nca_block|nachr_antagonism,isoflurane,290.0,42,0.020833333333333332,0.8762500000000001,0.8725277777777778
mouse,k2p_potentiation|complex_i_block|nca_block|nachr_antagonism,isoflurane,290.0,137,0.041666666666666664,0.8713888888888888,0.8705833333333334
mouse,k2p_potentiation|complex_i_block|nca_block|nachr_antagonism,isoflurane,290.0,219,0.10416666666666667,0.85,0.8711388888888889
mouse,k2p_potentiation|complex_i_block|nca_block|nachr_antagonism,isoflurane,290.0,331,0.041666666666666664,0.8556944444444445,0.8790972222222222
mouse,k2p_potentiation|complex_i_block|nca_block|nachr_antagonism,isoflurane,3000.0,137,1.0,0.5783333333333334,0.5820694444444444
mouse,k2p_potentiation|complex_i_block|nca_block|nachr_antagonism,isoflurane,3000.0,219,1.0,0.5711111111111111,0.5818055555555556
mouse,k2p_potentiation|complex_i_block|nca_block|nachr_antagonism,isoflurane,3000.0,331,1.0,0.5727777777777777,0.5888055555555556
mouse,k2p_potentiation|complex_i_block|nca_block|nachr_antagonism,isoflurane,3000.0,443,1.0,0.5968055555555555,0.5866388888888889
mouse,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block,isoflurane,10.0,443,0.0,1.4622222222222223,1.447263888888889
mouse,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block,isoflurane,30.0,42,0.0,1.3611111111111114,1.35225
mouse,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block,isoflurane,30.0,137,0.0,1.3425,1.3420416666666666
mouse,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block,isoflurane,30.0,219,0.0,1.322638888888889,1.3427361111111111
mouse,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block,isoflurane,30.0,331,0.0,1.331388888888889,1.3512083333333333
mouse,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block,isoflurane,30.0,443,0.0,1.3605555555555557,1.350486111111111
mouse,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block,isoflurane,100.0,42,0.0,1.1327777777777779,1.1238194444444445
mouse,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block,isoflurane,100.0,137,0.0,1.1252777777777778,1.1185694444444445
mouse,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block,isoflurane,100.0,219,0.0,1.0993055555555555,1.12
mouse,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block,isoflurane,100.0,331,0.0,1.1023611111111111,1.1261805555555555
mouse,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block,isoflurane,100.0,443,0.0,1.1398611111111112,1.1278333333333332
mouse,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block,isoflurane,200.0,42,0.0,0.96,0.9544722222222223
mouse,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block,isoflurane,10.0,42,0.0,1.4579166666666665,1.4502916666666668
mouse,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block,isoflurane,10.0,137,0.0,1.4394444444444445,1.4393888888888888
mouse,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block,isoflurane,10.0,219,0.0,1.4265277777777776,1.4406944444444445
mouse,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block,isoflurane,10.0,331,0.0,1.4270833333333333,1.4469583333333333
mouse,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block,isoflurane,290.0,42,0.041666666666666664,0.87,0.8670277777777777
mouse,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block,isoflurane,290.0,137,0.0625,0.8658333333333333,0.8655138888888889
mouse,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block,isoflurane,290.0,219,0.125,0.8441666666666667,0.8649583333333334
mouse,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block,isoflurane,290.0,331,0.041666666666666664,0.8500000000000001,0.8733333333333333
mouse,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block,isoflurane,200.0,137,0.0,0.9541666666666666,0.9513472222222222
mouse,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block,isoflurane,200.0,219,0.020833333333333332,0.9254166666666667,0.9502222222222222
mouse,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block,isoflurane,200.0,331,0.0,0.93125,0.9605
mouse,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block,isoflurane,200.0,443,0.0,0.9722222222222222,0.9588333333333333
mouse,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block,isoflurane,1000.0,219,0.8958333333333334,0.64125,0.6557222222222222
mouse,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block,isoflurane,1000.0,331,0.9791666666666666,0.6455555555555555,0.6655833333333333
mouse,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block,isoflurane,1000.0,443,0.8333333333333334,0.6759722222222222,0.6632222222222223
mouse,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block,isoflurane,3000.0,42,1.0,0.5843055555555555,0.5839861111111111
mouse,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block,isoflurane,3000.0,137,1.0,0.5734722222222222,0.5773333333333334
mouse,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block,isoflurane,3000.0,219,1.0,0.5663888888888889,0.5772638888888889
mouse,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block,isoflurane,3000.0,331,1.0,0.5683333333333334,0.5836527777777778
mouse,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block,isoflurane,3000.0,443,1.0,0.5916666666666667,0.5814027777777778
mouse,gaba_potentiation|k2p_potentiation|complex_i_block|nca_block|nachr_antagonism,isoflurane,30.0,331,0.0,1.306527777777778,1.328111111111111
mouse,gaba_potentiation|k2p_potentiation|complex_i_block|nca_block|nachr_antagonism,isoflurane,30.0,443,0.0,1.335138888888889,1.326361111111111
mouse,gaba_potentiation|k2p_potentiation|complex_i_block|nca_block|nachr_antagonism,isoflurane,100.0,42,0.0,1.0793055555555557,1.0705972222222222
mouse,gaba_potentiation|k2p_potentiation|complex_i_block|nca_block|nachr_antagonism,isoflurane,100.0,137,0.0,1.0704166666666668,1.063125
mouse,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block,isoflurane,290.0,443,0.041666666666666664,0.8877777777777777,0.8707916666666666
mouse,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block,isoflurane,500.0,42,0.5,0.7595833333333334,0.7583194444444444
mouse,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block,isoflurane,500.0,137,0.4583333333333333,0.7533333333333333,0.7557083333333333
mouse,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block,isoflurane,500.0,219,0.5833333333333334,0.73375,0.7548055555555555
mouse,gaba_potentiation|k2p_potentiation|complex_i_block|nca_block|nachr_antagonism,isoflurane,100.0,219,0.0,1.0480555555555555,1.0659166666666666
mouse,gaba_potentiation|k2p_potentiation|complex_i_block|nca_block|nachr_antagonism,isoflurane,100.0,331,0.0,1.050138888888889,1.0743333333333334
mouse,gaba_potentiation|k2p_potentiation|complex_i_block|nca_block|nachr_antagonism,isoflurane,100.0,443,0.0,1.0852777777777778,1.0730277777777777
mouse,gaba_potentiation|k2p_potentiation|complex_i_block|nca_block|nachr_antagonism,isoflurane,200.0,42,0.020833333333333332,0.8840277777777779,0.8807083333333333
mouse,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block,isoflurane,500.0,331,0.5833333333333334,0.7405555555555555,0.7624583333333333
mouse,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block,isoflurane,500.0,443,0.4166666666666667,0.7743055555555557,0.7611666666666667
mouse,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block,isoflurane,1000.0,42,0.875,0.6604166666666668,0.6621111111111111
mouse,gaba_potentiation|k2p_potentiation|complex_i_block|snare_cooperativity|nca_block,isoflurane,1000.0,137,0.9583333333333334,0.6556944444444445,0.6580277777777778
mouse,gaba_potentiation|k2p_potentiation|complex_i_block|nca_block|nachr_antagonism,isoflurane,10.0,42,0.0,1.4475,1.4406805555555555
mouse,gaba_potentiation|k2p_potentiation|complex_i_block|nca_block|nachr_antagonism,isoflurane,10.0,137,0.0,1.4322222222222223,1.4306805555555555
mouse,gaba_potentiation|k2p_potentiation|complex_i_block|nca_block|nachr_antagonism,isoflurane,10.0,219,0.0,1.417361111111111,1.4317222222222221
mouse,gaba_potentiation|k2p_potentiation|complex_i_block|nca_block|nachr_antagonism,isoflurane,10.0,331,0.0,1.4194444444444443,1.4381527777777778
mouse,gaba_potentiation|k2p_potentiation|complex_i_block|nca_block|nachr_antagonism,isoflurane,10.0,443,0.0,1.451527777777778,1.438388888888889
mouse,gaba_potentiation|k2p_potentiation|complex_i_block|nca_block|nachr_antagonism,isoflurane,30.0,42,0.0,1.340138888888889,1.3287083333333334
mouse,gaba_potentiation|k2p_potentiation|complex_i_block|nca_block|nachr_antagonism,isoflurane,30.0,137,0.0,1.320138888888889,1.318138888888889
mouse,gaba_potentiation|k2p_potentiation|complex_i_block|nca_block|nachr_antagonism,isoflurane,30.0,219,0.0,1.3002777777777779,1.3186944444444444
